Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4oWyW7U9YVox9jqTar9k0V,"Pistah","Neram (Original Motion Picture Soundtrack)","Rajesh Murugesan,Shabareesh Varma",2013-05-03,146933,62,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"mollywood,malayalam pop,tamil dance","Think Music",0.625,0.766,6,-8.062,0,0.165,0.0654,0.0022,0.104,0.692,171.921,4
spotify:track:6XLmRuk3wvOzJZzRToIvIN,"Karuppu Perazhaga","Kanchana","Sichith,Dharshana",2011-05-02,299413,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil dance,tamil pop,kollywood","AP International",0.869,0.906,10,-7.386,0,0.18,0.697,0.00482,0.0971,0.864,125.029,4
spotify:track:12xO0Y3nrWOsdwuWqQlpjp,"Vaadiamma","Thirumalai (Original Motion Picture Soundtrack)","Udit Narayan,Kabilan",2003-04-13,350066,55,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"bollywood,hindi pop,desi,tamil dance,tamil pop,kollywood,tamil hip hop","New Music",0.676,0.74,7,-6.106,0,0.515,0.245,0,0.077,0.503,188.798,3
spotify:track:45LZkeAJNMpiMCCBcb2sep,"Where Is the Party","Silambattam (Original Motion Picture Soundtrack)","Yuvan Shankar Raja,Mukesh,Priyadharshini",2008-10-25,318506,56,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil pop,kollywood,tamil dance,tamil hip hop,ghazal","Think Music (India)",0.55,0.92,1,-4.057,1,0.0564,0.0159,0.000927,0.212,0.668,135.805,4
spotify:track:6L1268cRzB1CgxgfBnXlad,"Naa Peru Seesa (From Ramarao On Duty)","Naa Peru Seesa (From Ramarao On Duty)","Shreya Ghoshal,Sam C.S.",2022-07-02,210239,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop,tamil pop,kollywood,malayalam hip hop,malayalam pop","Lahari Music",0.805,0.816,10,-6.311,0,0.228,0.179,0,0.113,0.646,99.918,4
spotify:track:1Tr1i7e3uffAc9PBi7FZqg,"","","",0000,0,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"","",0.703,0.925,10,-4.253,0,0.148,0.107,0.00178,0.243,0.937,92.045,4
spotify:track:4HKiaWFpf7lIhM8iPxwJBJ,"Daddy Mummy","Villu","Devi Sri Prasad",2008-12-13,260855,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"telugu pop,tollywood,tamil dance,tamil pop,kollywood","Ayngaran",0.881,0.842,1,-5.207,1,0.054,0.105,0.0067,0.0649,0.767,131.971,4
spotify:track:3n6tB0RkaxQkgWtF1LmsU9,"Happy New Year","Kuruvi (Original Motion Picture Soundtrack)","Vidyasagar,Sunidhi Chauhan,Yogi B,Na.Muthukumar",2008-05-03,243066,58,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"malayalam pop,mollywood,tamil dance,kollywood,tamil pop,bollywood,desi,hindi pop,tamil hip hop,tamil indie","Divo Tv Private Limited",0.785,0.936,11,-2.792,0,0.392,0.285,0,0.133,0.745,169.453,3
spotify:track:02ZeifelJDWJmtFiBi2U1A,"Motha","Gangs Of Godavari","Yuvan Shankar Raja,M.M.Manasi,Chandra Bose",2024-03-25,206717,42,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop","Aditya Music",0.829,0.875,9,-6.729,1,0.125,0.0772,0.00000877,0.0315,0.784,139.971,4
spotify:track:4aRKwrjwcPvDbTjIZztL6J,"Allu Allu (From Bagavathi)","Bagavathi (Original Motion Picture Soundtrack)","Deva,Vaali,Udit Narayan",2002-11-04,324946,37,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil pop,tamil dance,kollywood,bollywood,hindi pop,desi","Divo Tv Private Limited",0.57,0.879,9,-8.647,1,0.199,0.382,0.0000265,0.0705,0.823,129.9,4
spotify:track:5GUM2uDH9Ey4aSvKz1lIdG,"Darling Dambakku","Maan Karate (Original Motion Picture Soundtrack)","Anirudh Ravichander,Benny Dayal,Sunidhi Chauhan",2014-03-16,249985,54,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop,bollywood,desi,hindi pop","Sony Music Entertainment India Pvt. Ltd.",0.736,0.942,5,-4.46,1,0.185,0.341,0.0000942,0.192,0.944,120.157,4
spotify:track:7yRfIESGCckunEuXMtn0bj,"Lajjavathiye","4 Students (Original Motion Picture Soundtrack)","Jassie Gift,Palani Bharathi",2004-02-20,270497,59,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"malayalam pop,tamil dance,mollywood,telugu pop,tamil pop,tollywood,kollywood","Track Music",0.772,0.886,2,-8.111,1,0.117,0.0896,0,0.0262,0.762,110.689,4
spotify:track:75jkgdIuz0e1RV1OnmjUZz,"Kasu Panam","Soodhu Kavvum (Original Motion Picture Soundtrack)","Anthony Daasan,Gana Bala",2013-03-27,147499,44,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil dance,tamil pop,kollywood,kannada pop,tamil hip hop,tamil indie","Think Music",0.853,0.668,11,-7.85,0,0.258,0.108,0.00000113,0.666,0.648,140.015,4
spotify:track:4cEjPFp9pzj2Ij6NjV3Vhw,"Kodana Kodi","Saroja (Original Motion Picture Soundtrack)","Ranina Reddy,SUVI,Rahul Nambiar",2018-06-24,297822,41,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tollywood,telugu pop,tamil pop,kollywood,tamil dance,tamil hip hop","Times Music",0.723,0.898,10,-2.55,0,0.11,0.24,0.000289,0.0901,0.664,95.003,4
spotify:track:7vFzWnEItnaWzKOfYokqpe,"Yen Chellaperu Apple (From Pokkiri)","Hot Songs","A. V. Ramanan,Suchitra",2013-07-18,269866,49,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil dance,tamil pop,telugu pop,tollywood,kollywood","Five Star Audio",0.843,0.699,9,-6.973,1,0.0479,0.425,0.000106,0.134,0.547,105.983,4
spotify:track:3oM6Qtdnj7wT21kAEwwJVy,"Daddy Mummy","Villu (Original Motion Picture Soundtrack)","Devi Sri Prasad,Mamta Mohandas,Naveen Madhav",2009-01-12,260838,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"telugu pop,tollywood,tamil dance,tamil pop,kollywood,kannada pop","Ayngaran",0.875,0.845,1,-5.199,1,0.0541,0.0928,0.00628,0.075,0.761,131.982,4
spotify:track:0IGOZFrtfCw3IdkkMpYzwP,"X-Machi","Ghajini (Original Motion Picture Soundtrack)","Mathangi,Nakul",2005,252720,42,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"telugu pop,tollywood,tamil dance,tamil pop,kannada pop","Roja/Mass Audio",0.9,0.857,0,-7.738,0,0.0754,0.196,0.0000625,0.119,0.627,121.996,4
spotify:track:4oBhE31sIakxf8bSPHuRT1,"Bullettu Bandi","Bullettu Bandi","Mohana Bhogaraju",2021-04-07,282545,56,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"telugu pop,tollywood","Mohana Bhogaraju",0.593,0.911,3,-2.27,0,0.171,0.232,0,0.0852,0.904,164.898,3
spotify:track:4PualSWHifnAVfdXuVaGUr,"Dol Dol (From Pokkiri)","Ranjith and Naveen Hits","Ranjith Govind,Suchitra",2013-06-25,283346,51,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil dance,telugu pop,tollywood,tamil pop,kollywood","Five Star Audio",0.731,0.868,5,-4.185,0,0.133,0.108,0.0000893,0.553,0.767,83.989,4
spotify:track:7fIAlEFbasrx4TAM3QcpSM,"Hey Vaada Vaada (From Kacheri Aarambam)","D. Imman Hits","M.L.R. Karthikeyan,Anitha Karthikeyan",2014-10-15,312440,57,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil dance,tollywood,telugu pop,tamil pop,kollywood","Star Music",0.76,0.771,5,-5.002,0,0.0627,0.702,0.000138,0.194,0.69,131.928,4
spotify:track:4Xtz7GRXxgLmxq247PXHK2,"Ponmagal Vandaal","Azhagiya Tamil Magan (Original Motion Picture Soundtrack)","A.R. Rahman,Alangudi Somu,Mohammed Aslam,Ember Phoenix",2007-11-08,187152,48,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil hip hop,tamil dance","Ayngaran",0.834,0.615,1,-10.547,0,0.133,0.0822,0.00000417,0.0554,0.803,102.993,4
spotify:track:5gjIEsvkarAiLfm40fCJcP,"Nee Marilyn Monroe","Azhagiya Tamil Magan (Original Motion Picture Soundtrack)","A.R. Rahman,Na.Muthukumar,Benny Dayal,Ujjayinee Roy",2007-11-08,375002,35,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance","Ayngaran",0.839,0.818,5,-5.5,0,0.0467,0.0897,0.00000304,0.134,0.777,104.214,4
spotify:track:1qc8U5gYUHv0wAKJlf1tMG,"Kokkorakko (From Gilli)","Singer Special Udit Narayan","Udit Narayan,Sujatha",2013-05-24,274217,56,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"bollywood,hindi pop,desi,malayalam pop,mollywood,tamil pop,telugu pop,kollywood","Five Star Audio",0.708,0.779,0,-5.654,1,0.268,0.249,0,0.421,0.84,92.877,3
spotify:track:2iIHGTEOmWdgpv96gmv9hJ,"Aadungada Enna Suthi (From Pokkiri)","Singer Special - Naveen","Naveen",2013-07-04,266106,55,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil dance,telugu pop,tollywood,tamil pop,kollywood","Five Star Audio",0.692,0.983,4,-5.324,0,0.246,0.521,0.0000141,0.132,0.558,171.993,4
spotify:track:1STmbPl6vgHQdyN3q0zfHm,"Idhayam Ulle Vaa","Kingdom (Tamil)","Anirudh Ravichander,Anumita Nadesan",2025-05-22,220000,56,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop,indian indie,hindi indie","Aditya Music (India) Pvt Ltd",0.714,0.872,1,-5.767,0,0.0413,0.129,0.00637,0.0925,0.32,120.011,4
spotify:track:4JlJjVYYOnr7haVzZ70BT9,"Paayum Theeye (From Por)","Paayum Theeye (From Por)","Sanjith Hegde,Varijashree Venugopal,Siva Ananth",2024-03-01,259872,50,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"kannada pop,sandalwood,tollywood,telugu pop,kollywood,tamil pop","Warner Music India",0.406,0.475,10,-10.866,1,0.0602,0.496,0.0000184,0.0887,0.25,133.858,4
spotify:track:1bxzr3JK05fMTcweGAZUHp,"Chuttamalle (From Devara Part 1)","Chuttamalle (From Devara Part 1)","Shilpa Rao,Anirudh Ravichander,Ramajogayya Sastry",2024-08-05,222063,77,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"bollywood,hindi pop,desi,tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","T-Series",0.677,0.623,4,-7.404,1,0.0797,0.136,0.00000524,0.161,0.616,145.56,3
spotify:track:7wFXImJlaYB7PUq8fHRrHB,"Mayilu","Mayilu","Vidusan Kaneswaran,Supaveen",2022-12-10,221714,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"tamil indie,tamil hip hop,tamil dance,tamil pop,kollywood","Kadal Records",0.825,0.577,6,-6.787,0,0.0712,0.111,0,0.0862,0.276,105.062,4
spotify:track:4KeY07xAKNv7hftaTRaqy4,"Oru Kili Oru Kili","Leelai (Original Motion Picture Soundtrack)","Satish Chakravarthy,Shreya Ghoshal",2009-08-18,341786,52,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop","Sony Music Entertainment India Pvt. Ltd.",0.602,0.614,0,-7.09,1,0.0434,0.249,0.00000138,0.344,0.192,113.986,4
spotify:track:4NksCs662BxsoZshsKBwS0,"Enadhuyirae (From Bheema)","Melodies of Sadhana Sargam","Harris Jayaraj,Yugabharathi,Chinmayi,Sadhana Sargam,Sowmya Raoh,Nikhil mathew",2023-07-19,284373,43,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"tamil pop,kollywood,tamil dance,tollywood,telugu pop,marathi pop,bollywood,hindi pop,kannada pop,mollywood,malayalam pop","Ayngaran",0.659,0.636,10,-7.06,0,0.0339,0.287,0.0000153,0.0668,0.552,119.953,4
spotify:track:3LP4QpKptfe2yEC7oG5iNa,"Ennai Vittu (From Love Today)","Ennai Vittu (From Love Today)","Yuvan Shankar Raja,Sid Sriram",2022-08-12,244669,65,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.602,0.388,0,-12.098,0,0.0536,0.334,0.000037,0.126,0.3,140.006,4
spotify:track:41R1Bncj65x9B6zL1z5BCp,"Naan Un","24 (Tamil) (Original Motion Picture Soundtrack)","Arijit Singh,Chinmayi",2016-04-12,288360,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"hindi pop,bollywood,desi,bangla pop,tollywood,tamil pop,telugu pop,kollywood,marathi pop","Eros Now Music",0.47,0.521,6,-11.142,0,0.0391,0.579,0.00000346,0.112,0.328,142.266,3
spotify:track:1MZbccVLcsHx8jH4wcfbBs,"Neeyae","Pugazh (Original Motion Picture Soundtrack)","Vivek - Mervin,Arijit Singh,Mervin Solomon",2015-07-03,283000,55,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"tamil pop,tamil dance,kollywood,tamil indie,hindi pop,bollywood,desi,bangla pop","Sony Music Entertainment India Pvt. Ltd.",0.446,0.477,11,-7.281,1,0.0369,0.566,0,0.103,0.233,149.712,4
spotify:track:6zdikHQs2PBFgGIZBxqOeV,"Po Nee Po - The Pain of Love","3 (Original Motion Picture Soundtrack)","Anirudh Ravichander,Mohit Chauhan",2011-12-23,251786,68,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop,bollywood,hindi pop,sufi,desi","Sony Music Entertainment India Pvt. Ltd.",0.549,0.619,4,-6.924,0,0.0344,0.372,0.00000767,0.146,0.407,90.034,4
spotify:track:34IgZueFcAjJ1xwVxH1ANy,"Vaseegara","Minnalae (Original Motion Picture Soundtrack)","Bombay Jayashri",2001-02-14,299146,53,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"tamil pop,kollywood","Saregama",0.695,0.293,11,-16.278,0,0.0431,0.596,0.0158,0.132,0.637,143.804,4
spotify:track:3YfG9ch4qcYbDhwVtDuzQm,"Thuli Thuli (From Paiya)","All About Love: Yuvanshankar Raja","Yuvan Shankar Raja,Haricharan,Tanvi Shah",2018-08-31,283346,56,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"tamil pop,kollywood,tamil dance,tamil hip hop,mollywood,tollywood,telugu pop,malayalam pop,kannada pop","Sony Music Entertainment India Pvt. Ltd.",0.706,0.528,7,-7.431,0,0.0312,0.257,0.0019,0.112,0.634,92.021,4
spotify:track:3gOXq3FPPesm7VLPKmef6j,"Rait Zara Si","Atrangi Re","Arijit Singh,Shashaa Tirupati,A.R. Rahman,Irshad Kamil",2021-12-06,291462,58,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"hindi pop,bollywood,desi,bangla pop,tamil pop,kollywood,sufi","T-Series",0.563,0.495,2,-10.272,1,0.0362,0.781,0,0.0837,0.244,125.998,4
spotify:track:20IW0u1ZTzvEDAhhVjVMsq,"Un Vizhigalil","Maan Karate Special (Original Motion Picture Soundtrack)","Anirudh Ravichander,Shruti Haasan",2014-07-11,243520,63,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.502,0.625,0,-5.631,1,0.0309,0.379,0,0.198,0.442,80.217,4
spotify:track:0QBuP7vvKyoGAMlUBDJVWn,"Ambikapathy","Ambikapathy (Original Motion Picture Soundtrack)","A.R. Rahman,Naresh Iyer",2013-06-17,256360,59,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tollywood,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.676,0.702,6,-8.891,0,0.0455,0.255,0.0000199,0.114,0.627,113.006,4
spotify:track:3c1tJAYgROZEdqRfm7Wsny,"Yedho Ondru Ennai","Paiya (Original Motion Picture Soundtrack)","Yuvan Shankar Raja",2010-11-22,213520,62,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"tamil pop,kollywood,tamil dance,tamil hip hop","Think Music (India)",0.858,0.447,10,-7.917,1,0.0343,0.67,0.0000919,0.0738,0.256,119.98,4
spotify:track:6NYbnggNdG02yaM52yhPKI,"Unakkul Naane","Unakkul Naane","Pritt",2021-08-31,127850,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"tamil indie","0416 Recordings",0.587,0.523,0,-9.527,0,0.0514,0.668,0.000634,0.14,0.364,107.049,4
spotify:track:6kekHWEQ4SyMe5EjYAlveP,"High On Love","High On Love (From Pyaar Prema Kaadhal Original Motion Picture Soundtrack)","Yuvan Shankar RajaSid Sriram",2018-02-14,240169,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"","Divo",0.63,0.779,4,-4.944,0,0.0392,0.214,0.00000934,0.112,0.619,149.948,4
spotify:track:7I2iaEOGWSfMOaTk8z4ZtD,"Boomi Enna Suthudhe","Ethir Neechal (Original Motion Picture Soundtrack)","Anirudh Ravichander",2012-12-15,262079,57,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.347,0.584,5,-6.279,0,0.0495,0.415,0,0.145,0.777,79.813,4
spotify:track:7kJVLzF7COXgFVlKRaYwoK,"Shades of Kadhal","Shades of Kadhal","Maran",2019-12-25,176000,49,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"tamil indie,kollywood,tamil pop","1657842 Records DK",0.596,0.746,7,-6.743,0,0.0441,0.604,0.0117,0.0851,0.434,170.083,4
spotify:track:6mmGbsCqf5e8vxv1WodYIG,"Yathe Yathe","Aadukalam (Original Motion Picture Soundtrack)","G. V. Prakash",2010-11-08,344360,70,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood","Sony Music Entertainment India Pvt. Ltd.",0.454,0.606,9,-4.605,0,0.0604,0.791,0,0.0888,0.473,104.973,3
spotify:track:5iyNH1Dmxif1k4Nl1gMeuh,"Masakali","Delhi-6","Mohit Chauhan,A.R. Rahman,Prasoon Joshi",2009-01-19,288647,68,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"bollywood,hindi pop,sufi,desi,tamil pop,kollywood","T-Series",0.678,0.622,5,-7.988,0,0.0695,0.138,0.00000232,0.122,0.535,100.005,4
spotify:track:15tihU7QrnhaBvE7hXGDwa,"Maate Vinadhuga","Taxiwaala","Sid Sriram",2018-10-26,296220,68,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"tollywood,telugu pop,tamil pop,kollywood","Aditya Music",0.631,0.582,11,-9.367,0,0.0536,0.216,0,0.17,0.493,159.959,4
spotify:track:66eEaeGMb830GrNcLTg3CU,"Aethu Kari Raavilum","Bangalore Days","Gopi Sundar,Haricharan",2014-05-12,327157,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"mollywood,malayalam pop,tollywood,tamil pop,telugu pop,kollywood,tamil dance,kannada pop","Muzik247",0.759,0.335,7,-13.183,0,0.0366,0.714,0.00163,0.126,0.715,119.984,4
spotify:track:5CWQ9WBbd1HESogIIuTlVI,"Inkem Inkem Inkem Kaavaale","Rowdy Boy Vijay Devarakonda","Sid Sriram",2019-05-04,266715,42,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"tollywood,telugu pop,tamil pop,kollywood","Aditya Music",0.811,0.537,4,-5.508,1,0.0478,0.412,0.0000013,0.083,0.57,136.943,4
spotify:track:7hADNKBDHS8MblpUzLebLf,"Hoyna Hoyna (From Gang Leader)","Hoyna Hoyna (From Gang Leader)","Anirudh Ravichander,Inno Genga",2019-08-16,271937,63,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.712,0.725,6,-7.167,0,0.0444,0.188,0.00000114,0.075,0.491,97.013,4
spotify:track:7MtXu7mXRMdICKyTOb8CuR,"Baitikochi Chuste","Agnyaathavaasi","Anirudh Ravichander",2017-11-07,206666,63,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Aditya Music",0.588,0.443,6,-6.197,0,0.0694,0.583,0,0.136,0.642,89.749,4
spotify:track:3JpksZzvfTjkHJUE1PEa9d,"Naan Sonnadhum Mazhai","Mayakkam Enna","Naresh Iyer,Saidhavi",2011,329912,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"tamil pop,kollywood,tollywood,telugu pop","Gemini Audio/Gemini Entertainment & Mobile Media Services",0.768,0.702,1,-7.566,1,0.0661,0.0124,0.000284,0.299,0.685,90.015,4
spotify:track:4Dd5XLOdAAmURIZSLThPvH,"Pirai Thedum","Mayakkam Enna","Saindhavi,G. V. Prakash",2011-08-25,332711,73,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"devotional,tamil pop,bhajan,kollywood,tamil dance,tamil hip hop,tollywood","Gemini Audio/Gemini Entertainment & Mobile Media Services",0.638,0.631,4,-6.993,0,0.0353,0.624,0.0144,0.074,0.46,119.973,4
spotify:track:7Is6GPt4nzYXr5YXib6TEi,"Kannum Kannum","Anniyan (Original Motion Picture Soundtrack)","Harris Jayaraj,Leslee Lewis,Andrea,Vasundhara Das",2005-04-27,325253,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"tamil pop,kollywood,tamil dance,bollywood,desi","Ayngaran",0.828,0.827,11,-4.445,0,0.0637,0.0799,0.000019,0.145,0.806,120.99,4
spotify:track:7c21mBH4C4QoNk92K0Q2mP,"Alavato Porapato","Joruga Husharuga","Praneeth Muzic,Arjun Kanungo",2022-04-23,262562,10,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"telugu pop,indian indie,tollywood,hindi pop","Aditya Music",0.684,0.693,5,-6.744,0,0.0491,0.0672,0.00000171,0.133,0.598,100.025,4
spotify:track:2VbhYoAVNbADZEPmbRhw5E,"Sir Osthara","Businessman","Suchitra,Thaman S",2011-12-22,231416,61,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"tamil dance,tamil pop,telugu pop,tollywood,kollywood,kannada pop","Aditya Music",0.775,0.738,1,-7.979,1,0.0837,0.258,0.316,0.126,0.748,93.026,4
spotify:track:7n5Jcqw85WSfJHrMXsk5N2,"Mangalyam","Eeswaran (Original Motion Picture Soundtrack)","Thaman S,Silambarasan TR,Roshini JKV",2021-01-02,260698,61,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"tollywood,telugu pop,tamil dance,tamil pop,kollywood,kannada pop,tamil hip hop","Think Music",0.837,0.948,9,-5.135,0,0.199,0.447,0.0000251,0.19,0.825,111.028,4
spotify:track:2Fz7ZN67vnWqB0H6XcAsXG,"Pondatti","Osthe (Original Motion Picture Soundtrack)","Thaman S,Silambarasan TR",2011-10-19,266293,53,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"tollywood,telugu pop,tamil dance,tamil pop,kollywood,kannada pop,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.857,0.797,9,-7.756,0,0.0688,0.667,0.00692,0.105,0.825,125.012,4
spotify:track:00DMv3gdOFGDBFZ0WuvtXn,"Visiri","Visiri (From 'Enai Noki Paayum Thota')","Darbuka Siva,Sid Sriram,Shashaa Tirupati",2018-01-01,311127,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"tamil pop,kollywood,tollywood,telugu pop,hindi pop,bollywood","VMS Music Records And Publishing Sdn Bhd",0.585,0.347,7,-8.741,1,0.0303,0.655,0.0000332,0.131,0.54,114.863,4
spotify:track:2cVJDlu9jmkPUeuJxA6v8i,"Master the Blaster (From Master)","Master the Blaster (From Master)","Anirudh Ravichander,Bjorn Surrao",2021-01-15,92250,57,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop,tamil indie","Sony Music Entertainment India Pvt. Ltd.",0.756,0.816,4,-1.418,0,0.0972,0.3,0,0.172,0.899,100.04,4
spotify:track:0OgazYID6CUlSeiAoeuf5B,"Jigidi Killaadi (From Pattas)","Jigidi Killaadi (From Pattas)","Anirudh Ravichander",2019-12-26,218915,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Lahari Music",0.858,0.786,1,-4.359,0,0.0495,0.0727,0.00000592,0.0539,0.511,95.002,4
spotify:track:3Ew9wEfTVs5JwEQEbVl1Wn,"Manassa","Munna (Original Motion Picture Soundtrack)","Haricharan,Sadhana Sargam",2007,349653,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:56:37Z,"mollywood,tamil pop,tollywood,telugu pop,malayalam pop,kollywood,tamil dance,kannada pop,bollywood","Aditya Music",0.863,0.625,9,-6.901,0,0.0417,0.328,0.00000493,0.0831,0.938,100.012,4
